"#OTU ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"bd0c15277e4bc1620d4345457d65ccec"	100	100	100	100	100	100	100
"6250f020559890f6308e43d65f120585"	100	100	100	100	100	100	100
"d5005bb6afa35189c8362b2d9f70bf2e"	100	100	100	100	100	100	100
"87d93087bf2e8f3548a704eb06ecdcb2"	100	100	100	100	100	100	100
"17e7067a5b249c3a842697026cc5fc63"	100	100	100	100	100	100	100
"f0d5a961366a5e6abe356a829dfd72b0"	100	100	100	100	100	100	100
"349c817cc25007bb0bf5201f2264c89b"	100	100	100	100	100	100	74
"e6f63b72c3f22e32f01eab45a45bc116"	100	100	100	100	100	100	100
"42c06422d02ccfd4e3709436c600c24b"	100	100	100	100	100	100	100
"bbe1375d2a9be43e653de18497892d1d"	100	100	100	100	100	100	100
"2a3c065164f2f29c613d383e253d6ba8"	100	100	100	100	100	100	100
"85411cec43864b5996cdb0ec028d4310"	100	100	100	100	100	100	100
"3f6329d9bcf24fd940b9c655842361c5"	100	100	100	100	100	100	100
"0f0cfae962f1afc6616fa091f03faae2"	100	100	100	100	100	100	100
"067be1edd8a03ab4ee5cac97bc3566fd"	100	100	100	100	100	100	100
"6b41b3d18c1253356f975bd4b0455bdf"	100	100	100	100	100	63	63
"cc52adb5dd25865f1d0c1c71d668ed0f"	100	100	100	100	100	100	100
"6bab592715fc6e95bcc702e4876f5580"	100	100	100	100	100	75	75
"bc439c4015f0d3f1612b5d299845c1ad"	100	100	100	100	100	100	64
"ec11c8e66b8e2ae10fe37275ae2e7df7"	100	100	100	100	100	100	100
"f4b32aaa79042fbde380e20d3f04213b"	100	100	100	100	100	100	100
"3a7efaf0dbf987dde084517c8d3b96f6"	100	100	100	100	100	100	100
"449c6e4774b35ea2e564416fe10dbd1f"	100	100	100	100	100	100	100
"e42cfd38edd9996411603c776c6f982b"	100	100	100	100	100	85	85
"fc5aae67097e41aea6896edf5ffa3157"	100	100	100	100	100	100	100
"54463ca139abf8dbecfa244609c1b6be"	100	100	100	100	100	100	100
"d7d7f49153001b320789f2404647a028"	100	100	100	100	100	100	100
"082efdecde5a498913cde220c95fdd6a"	100	100	100	100	100	100	100
"6401ab0ca62dd407121d1a785843251d"	100	100	100	100	100	50	50
"bf3b012d9b52f6753e708192dc5234f0"	100	100	100	100	100	100	100
"3e3f63d5594cb09f0eca6b7e039d3d64"	100	100	100	100	100	100	100
"fd255d8d4cbe13c43ecb810b0b641339"	100	100	100	100	100	100	100
"85645ad8d0f361e67ccb5b8fcd7985ad"	100	100	100	100	100	100	100
"18773e86f567f5dee226bee664ba163b"	100	100	100	100	100	100	100
"16ce8918ce842f84b61ad7feb5a51109"	100	100	100	100	100	100	100
"0a71cc93a14cb10afedda7e57c1b1e44"	100	100	100	100	100	100	100
"9f4d45d45ee6dd163f3bff8199f26120"	100	100	100	100	100	100	100
"eee5809c29f5686fb67e060e8dc57f1b"	100	100	100	100	100	100	100
"424ff58ec0471a7afa50ffdfda762898"	100	100	100	100	100	100	88
"663394e4ae170d213414e2353c4f7f8d"	100	100	100	100	100	100	100
"b84935ecb4adc4b45d98ae7a39fa1a5a"	100	100	100	100	100	100	100
"ae70bcd13c7c707be36d238564c24c5e"	100	100	100	100	100	100	100
"6d7ad081cec03d13695516941831d55b"	100	100	100	100	100	100	90
"14ac270a9dc71a02fd1d7f59245f8e0a"	100	100	100	100	100	100	100
"ba77fa67fabde1974782f40f722bcf8d"	100	100	100	100	100	100	100
"4c04a2fbfe5bfd360bef0df71d541a1a"	100	100	100	100	100	100	100
"647ce8b57b291695241854df6d63eefc"	100	100	100	100	100	100	100
"132a9efd8e52c05a097b14a8c5537bd9"	100	100	100	100	100	100	100
"5de5f13ed111dbf513958fcd423ff086"	100	100	100	100	100	81	81
"c28615b60f9451a91a8afc165a69a1d8"	100	100	100	100	100	100	100
"dc7f1e2d8aeb340ab117882ddb6dc804"	100	100	100	100	100	60	59
"aef46b0c9e37104f0188c147562bf4e4"	100	100	100	100	100	100	100
"03efc04e64ed6c3f51d6eb7a907972f8"	100	100	100	100	100	100	100
"fd82fa418964ebd93a8ebdb2f226b2db"	100	100	100	100	100	100	100
"a9a7d8becd6126b3c38f923a9c09010d"	100	100	100	100	100	100	100
"02468bdb66bb9b1574cc67460ecef7f5"	100	100	100	100	100	100	100
"a89ce1bced74a3241051991adff51a10"	100	100	100	100	100	100	100
"64f252eceb081b3c33204bb8dac69e83"	100	100	100	100	100	100	100
"52e8b781edb9da7802def8be58786466"	100	100	100	100	100	100	100
"b39e7ce8fb145a76c3d8d86dc90a74d8"	100	100	100	100	100	100	100
"4f72ad3a323004ffeb3148137110f4f1"	100	100	100	100	100	100	100
"99f44b886fd56505bc85d54fa4c3fc5f"	100	100	100	100	100	100	100
"f8347de957b5adc4162025454d4ec930"	100	100	100	100	100	100	83
"ea7d7938ae0b6fa1736da0fd660a9015"	100	100	100	100	100	100	88
"258c74c04de1f6da04272cf448438a76"	100	100	100	100	100	100	95
"7bc02521329cf6b07097e6d20acaf2a2"	100	100	100	100	100	100	59
"a26c95f25ae6e1c95ab49464c456a0dc"	100	100	100	100	100	100	100
"e4387fa5f93bc049c559a5d87f712e31"	100	100	100	100	100	100	100
"4bba27696adab9b4496d7fa6d5b1b259"	100	100	100	100	100	100	100
"752c36ecb192b826705d6aae40f11eff"	100	100	100	100	100	100	100
"c9a7d99b34b91c8384b7e2ddf54e8110"	100	100	100	100	100	100	100
"7efc2d2aa56dd4c63cbf9ed0c2856033"	100	100	100	100	100	100	100
"6e066c6ce0167b13b81c3614d436e209"	60	11	9	8	8	8	8
"2b8434528f6560d8a01f9cea2f92eecc"	100	100	100	100	100	100	100
"69e404bd6760dee7d2ac39a3e8451283"	100	100	100	100	100	100	100
"363474ce680506187856a711d42d68ac"	100	100	100	100	100	100	100
"2ce1cf650d4f8b1a203d833189b127e0"	100	100	100	100	100	100	100
"c6c48f9050d96dd2c9a614644f428f80"	100	100	100	100	100	100	100
"e3a1f3dad2efd2e4426d40850dd77bdf"	100	100	100	100	100	100	100
"a45d4086d0bb15bd7aa73b675a958351"	100	100	100	100	100	100	100
"4a90ca953c64cc27020d49cf65e414b3"	100	100	100	100	100	100	100
"57fa36c4652df7f87bacf2b0e5e030dc"	100	100	100	100	100	100	100
"3c91d7a27a3deadd9b5301cd8437c6a5"	100	100	100	100	100	100	100
"ca100e43f9154cd53870fadc30e96f83"	100	100	100	100	100	99	98
"ca0e28f71a55c3972e55a81f7bbcb266"	100	100	100	100	100	100	100
"1f82d3f411e30dc251d40989679c793b"	100	100	100	100	100	100	100
"d372254bdf48f6898f90fc45821f73fd"	100	100	100	100	100	100	100
"b54f4963f25743d709d1b89121ff299f"	100	100	100	100	100	57	57
"0f555f327fd379f774a8aa3a7f125414"	100	100	100	100	100	100	100
"b8b7767dde092b1b0fd3c6f65312bb2f"	100	100	100	100	100	100	65
"15b82c852440548705d67c9286b2ab10"	100	100	100	100	100	100	100
"d8e8fe8d91a8ca54def59f8d34140dbb"	100	100	100	100	100	100	100
"ee14b709d793955a048107a72e698646"	100	100	100	100	100	100	100
"8663c8cc75bd24bc9f5f0da68588f488"	100	100	100	100	100	100	100
"87cbf0926a5e5876e2be41d067bce6cb"	100	100	100	100	100	100	100
"a5524d3d99ee3312a8beae6f9f4a7b8f"	100	100	100	100	100	100	100
"59dd93a696143924f8c62a6c9db0ccd0"	100	100	100	100	100	100	100
"db412fc4803c744dfc35e3417b606189"	100	100	100	100	100	100	100
"8377d363817890c518dc3bb388b265b8"	100	100	100	100	100	100	100
"214ca5a6550537fedf6f0d13360c07e6"	100	100	100	100	100	100	96
"909d05dc6e6e9f6272c3c83c5d8a5b3f"	100	100	100	100	100	100	100
"535476500b06c6bd05812d4fed157777"	100	100	100	100	100	100	100
"9b527b3249d23790026dd3d291a97ff0"	100	100	100	100	100	100	100
"30c9b21d2f375dfcc838a431044aa7c1"	100	100	100	100	100	100	100
"72aaea75e0843f65b23bf2ba3f03327a"	100	100	100	100	100	72	72
"9e253d58093fc196a2be12ce27a3b2fc"	100	100	100	100	100	100	100
"29c44820b1d0c37b418302ecbaddc741"	100	100	100	100	100	100	100
"1fd43ad96b6309041b968acb44326c4a"	100	100	100	100	100	100	98
"beb4356d8fad857006eddc90e202bfac"	100	100	100	100	100	100	80
"5dcc02ae1c28eca07bf02bf09a054761"	100	100	100	100	100	100	100
"11eed78b5e1e4fe7711573c6a08198d3"	100	100	100	100	100	100	100
"124dd0e4f530674df0e4dc79ebd9cc39"	100	100	100	100	100	100	100
"3ef9cd158d6cbc6b55c2737988a4d4ef"	100	100	100	100	100	100	64
"e7c3ee34668596c2d7069f097d40d89d"	100	100	100	100	100	100	100
"6a4999b452b14b7e5ca46ad581012fc7"	100	100	100	100	100	100	100
"bbf754014a478c6acdcb703e5133910c"	100	100	100	100	100	100	99
"1fb8b2f6c731f4581c534331a878e2f6"	100	100	100	100	100	100	100
"305a7e699ed1245749506278fae58f59"	100	100	100	100	100	100	100
"324287be9912838171dafe6097940d3f"	100	100	100	100	100	66	66
"5dfb34a27f10639b285960782842d29f"	100	100	100	100	100	100	100
"ca4da3643720d07d25a9f1a100681396"	100	100	100	100	100	100	56
"5ce6e6a6a7bf29d04b5ca813fb81349d"	100	100	100	100	100	100	100
"0c1c6a88c842efd68d01bc20715c5fbf"	100	100	100	100	100	100	100
"17979f11d62ea967f1181ecc1fb88c52"	100	100	100	100	100	100	100
"720505ed979dec5fc88454c8cfefd113"	100	100	100	100	100	100	100
"82937c239f0f1810f14c900bbd0ecdc2"	100	100	100	100	100	82	82
"087900f3edf0798f3aa8b590770cf175"	100	100	100	100	100	100	100
"97a52d116a5fbd43109ffd1eb8d83d6e"	100	100	100	100	100	100	100
"acb3cc105b59a207a3a6a9f0e676c92c"	100	100	100	100	100	100	100
"59d04d39a9e543d3856b1387f5a49b58"	100	100	100	100	100	100	94
"7621c14d7967abf43cdb9760df246096"	100	100	100	100	100	71	71
"6a1767547dc2cecc40ce336406659eb7"	100	100	100	100	100	100	85
"17adb60ea35c2c44b69c2a5ac566cfa7"	100	100	100	100	100	100	100
"a2dddc8ee0d67541cc435006fb263165"	100	100	100	100	100	100	100
"3f88427bbe81acf95b76e71530a6ab9d"	100	100	100	100	100	100	100
"e56309cd5f9a69a3767375ae725177f6"	100	100	100	100	100	100	98
"5252cb24d2c0b1bcabb10b9cdc3f838d"	100	100	100	100	100	100	100
"29d3bc75006e02496497427a7054ea8b"	100	100	100	100	100	100	100
"3b082a3964d92cdf140bc1c91b9898de"	100	100	100	100	100	100	100
"c69106f73c8149643898cdc3740cd736"	100	100	100	100	100	100	100
"839d270dd682724287dcfd62f92b5e01"	100	100	100	100	100	100	100
"c191a2a607e697387ad6980031a87fe0"	100	100	100	100	100	100	87
"d7c76b17e1b35d8ab0c6986c1bafedaf"	100	100	100	100	100	100	100
"17f8a1944f1fa3911c75230ed677eb68"	100	100	100	100	100	100	100
"acd6df9b55379a1a73457c3a1443a30b"	100	100	100	100	100	100	100
"62d4a800223f62244095b47f6d78f463"	100	100	100	100	100	100	100
"39a1535764fe6b177573ab9b02c58b71"	100	100	100	100	100	100	100
"34b8e6074ce83129fc94606b3892cd9f"	100	100	100	100	100	100	100
"a38ca12b7a6b6881825274c22f8f883b"	100	100	100	100	100	100	99
"e43525968247ca82bf8ce1ccfddb6e1c"	100	100	100	100	100	100	100
"3ded1a3f6dd921424476fb899e2b3aa0"	100	100	100	100	100	100	100
"25403242981f5b4e657c1d9b8e23597a"	100	100	100	100	100	100	88
"bb2dd26b2d4b87446bc7242ef11eef5c"	100	100	100	100	100	100	100
"3230130d8a606820c068855769a6141d"	100	100	100	100	100	100	100
"d7e2f1c880deb0acbf8ad1b60e332077"	100	100	100	100	100	100	100
"ede3e609449dc0cbb78293423f5710ff"	100	100	100	100	100	100	99
"99675516f62af2c47d05604cfd38e30e"	100	100	100	100	100	100	100
"78767077c5d3a1be6ed6048478fdf71d"	100	100	100	100	100	100	100
"0b4c27d9f5c8e42f4bf88518fa56420f"	100	100	100	100	100	100	100
"4c3a4fa3b2b8d55f6a1b4e243be46298"	100	100	100	100	100	100	100
"dc238a1493d62214ea6093fd4d5abf47"	100	100	100	100	100	100	96
"a47a45f522454a24279fc9f72faa2754"	100	100	100	100	100	100	100
"fe9f6641e9ba5930ad401bb739baf963"	100	100	100	100	100	100	67
"45b82fc4bb54990071a87cffa161f2e6"	100	100	100	100	100	100	83
"3340d3683db5163cd1ed8b28d22df981"	100	100	100	100	100	89	89
"3fe818c614427ea811599e5a62934577"	100	100	100	100	100	100	100
"44cb3930443a1fae1bcae3fefb05f1e8"	100	100	100	100	100	100	100
"f8d82c120362c4329d6fb847d4536066"	100	100	100	100	100	100	100
"fa8e4b614b5ba9945ce20fa3145891cc"	100	100	100	100	100	95	95
"4548b8fa7d710bc2d0e87ad709311422"	100	100	100	100	100	80	80
"a47cb95fbff2d237dbefc650f96dbbe3"	100	100	100	100	100	100	100
"6d3acdc05cf1b07c4623f00c647fee71"	100	100	100	100	100	100	100
"2a837ab53ac94ec9413ca271345b231a"	100	100	100	100	100	100	100
"d87981d4110adfccb41c7078dcc21be7"	100	100	100	100	100	100	100
"5a8a5943b154d5eae5f7f8babac27ac6"	100	100	100	100	100	100	100
"ae875ab57323d87cef75ca032b5687e4"	100	100	100	100	100	100	100
"454017a235478048f6256d42c43c8eff"	100	100	100	100	100	100	99
"7f04c8d5f45c8345da80e5771e360d4a"	100	100	100	100	100	47	47
"9a4d941e98e1990fb6a0f93af45ffcda"	100	100	100	100	100	100	100
"1104aa2e0c9ebd88d8c9d67b7c2b0ad2"	100	100	100	100	100	99	99
"4eb8fe75bf1798c51322cee40c1527fc"	100	100	100	100	100	100	100
"07c2398228445a33a82858c00551ea70"	100	100	100	100	100	99	99
"1ec009c31fe844e4b34c1fc871ad59bb"	100	100	100	100	100	100	100
"85072e56884ddfa6152339c09ba9ee4a"	100	100	100	100	100	100	100
"dcae68c94206a817652b4520c0975f12"	100	100	100	100	100	100	100
"24ac3b24e2ed5265721d18c07d25b83b"	100	100	100	100	100	100	94
"efbdb0f7f6b2b195d2df4778fb7b75da"	100	100	100	100	100	100	100
"88f8b84a6ffaa57f96a35f7a92b0a6a3"	60	2	2	2	2	2	2
"3fae57d07a6f7cd0b366744fa6f6aae7"	100	100	100	100	100	100	98
"1dc56a25dd91f47797b5a265669d9b38"	100	100	100	100	100	100	100
"b7b1de16fa4d8b505a675026170b3149"	100	100	100	100	100	99	99
"103a06560656a95429c077dea227bf6c"	100	100	100	100	100	100	95
"0bf048bd300eabf4f93a94968db34ece"	100	100	100	100	100	100	100
"0a44ddb0b974ef7fa71ce2cc721d4f28"	100	100	100	100	100	100	100
"118c2c17645c4eca04970597282ac0fc"	100	100	100	100	100	99	99
"1e9a89e34263ba9350896802f0b0b45c"	100	100	100	100	100	100	100
"78121c86a358d36b662f9c89039ca8c4"	100	100	100	100	100	100	100
"eabc8c8afd5cf9fd349699afb2d75ab5"	100	100	100	100	100	100	100
"b161f658a5467890c3a8f4bec60a8d7e"	100	100	100	100	100	99	99
"49cb7e0d52d9ed817aa07674c6bb4eae"	100	100	100	100	100	100	100
"e30fff2811fabb8d65fce3fadfc59a06"	100	100	100	100	100	100	100
"053859c551414e52e18bf7d0ee8dcd7d"	100	100	100	100	100	100	100
"02bfb77c1333987199718512f090f430"	100	100	100	100	100	100	100
"f56701c48a6d7b77ba438fe3b3188e9d"	100	100	100	100	100	100	100
"fa1ad8c3790f2ecd757ec0f09fd5b012"	100	100	100	100	100	100	100
"1a3c0c29f5dfcdb4c7bc39d4705a2ecf"	100	100	100	100	100	76	76
"3bb3a620fa42f9f69b9e90b0cb10c527"	100	100	100	100	100	100	100
"ff5a3450dfe662bbe55301a21978d3b4"	100	100	100	100	100	100	100
"fb8cc19d549e69f93ad7d69cbe9e7d42"	100	100	100	100	100	100	100
"dbd695eed35bf00b2fa1bcb5c9174aeb"	100	100	100	100	100	100	100
"7260de49075b8769c69d29fc92158f53"	100	100	100	100	100	98	98
"463aa2a42efea9633ba14b79cf1aba8f"	100	100	100	100	100	100	100
"ef00a95b8193620bba5168f85a546bc9"	100	100	100	100	100	100	100
"8d79decc8dfa83d4b88cd401b2a05061"	100	100	100	100	100	100	100
"87f26456a8a0f84d1b01dd7c3ad76863"	100	100	100	100	100	100	100
"0afd581e95269b9ab70b49ea9393ef73"	100	100	100	100	100	100	100
"2dca4b96afe17e53910528d718ac60dd"	100	100	100	100	100	100	100
"c813e5305a84af52a1ab5e2644ce38cb"	100	100	100	100	100	100	100
"6e76140c0e9e566f0cd36b6f3a3c0161"	100	100	100	100	100	100	100
"2c23d5e36910c4d8f105d120587b9404"	100	100	100	100	100	100	100
"7afb95dfca1a142dae60ed4e00de575b"	100	100	100	100	100	100	100
"3f3f9728beb56a6ad9ce78956863d111"	100	100	100	100	100	100	100
"39935c78f15a938690be3323b80a4d65"	100	100	100	100	100	100	100
"70ee115ee971bf03a6ad66a6c60f4fbf"	100	100	100	100	100	100	100
"58b1f94a0f716c1f694ca4e44aa9db23"	100	100	100	100	100	100	100
"6ad58abc72e0377e74fdece94ce7684b"	100	100	100	100	100	100	100
"74beffbe6905f777e0195db6195bea15"	100	100	100	100	100	100	100
"68e6f631e1a1216862134691333140f5"	100	100	100	100	100	84	84
"f9f25a551c6e36e745397d76382a220a"	100	100	100	100	100	100	100
"c09f8286a3cbe88ec3f54782958c1692"	100	100	100	100	100	100	100
"742853bfc3f7c46b5b974c16a053cccd"	100	100	100	100	100	100	100
"9b7baa6c502074901a87767c5f8913ef"	100	100	100	100	100	100	100
"836b989c2b3897edd927e135b635785e"	100	100	100	100	100	100	100
"d07b7326b40b3a58e9a20bea25450e73"	100	100	100	100	100	100	87
"c8cd85bb7117ed49c240e32c4f7b9452"	100	100	100	100	100	100	100
"d28fd80fb4c9b5763c4cb6af559d15d7"	100	100	100	100	100	55	55
"47a2bd15159ccb1fa7d25d4f6ed07b7a"	100	100	100	100	100	100	100
"871a8315d540362a2f272791b86b5689"	100	100	100	100	100	100	100
"30e3e499a7f7d25102c6ca247e416e6d"	100	100	100	100	100	100	100
"dbfbfcb3950f0b8a81312665e52b44ba"	100	100	100	100	100	100	100
"eaf38f5ac7729ba476211e296d875b23"	100	100	100	100	100	100	100
"14339d2f9dfd278c3a087443bb9cad97"	100	100	100	100	100	100	100
"590458bfe95dbabc3ca5f7ecd6da0421"	100	100	100	100	100	100	100
"6d7a650d9b98f8d0fad1fe82825f7877"	100	100	100	100	100	100	100
"eb501f9c267353c8fa9b37f1e5855bed"	100	100	100	100	100	100	100
"392be3d12812feba5f90191d2bbe6c57"	100	100	100	100	100	100	100
"34ae2794c18219a098a770b8d3523455"	100	100	100	100	100	100	100
"fff4bec57e936ef8d079276f6b176506"	100	100	100	100	100	80	80
"ac6cb3ace8e5056e9e8ce05ae30445cb"	100	100	100	100	100	90	90
"16c967230121a262c540be93750ddf9c"	100	100	100	100	100	100	98
"a0267f877cb03ab997fe8f3a24ee901a"	100	100	100	100	100	100	100
"021f55fdf58efaa8aa2702d8089124da"	100	100	100	100	100	100	100
"802cffe01ec5c801537cab79963fbecd"	100	100	100	100	100	100	100
"1a4469e80cc423eea1044d1c3ccebeb3"	100	100	100	100	100	100	100
"43478c4e14e7796aa370647ba45b40e6"	100	100	100	100	100	100	100
"b45383713045833cc176833aa83af7a2"	100	100	100	100	100	90	90
"cb1bc51ab580c834a7c9719253788e23"	100	100	100	100	100	100	100
"a22f61682ddacd8ec4eeb2287e8de731"	100	100	100	100	100	100	100
"c808f57417069e5a2429af8e902a0ec1"	100	100	100	100	100	100	98
"96cb277e422a0a2b7f3d65e97cdd45a8"	100	100	100	100	100	100	100
"7e678529bab58f85e804c59fdb911ea0"	100	100	100	100	100	100	100
"f1279d9a7a71988a77b1cf6f51a00efc"	100	100	100	100	100	100	100
"bbd41d2f6a402a77a8445831ee75cce7"	100	100	100	100	100	100	100
"b7aeec2d709bd2e4eadcd9f01198467d"	100	100	100	100	100	100	100
"b332980b0ffa262061bd3fbc78f8dcd4"	100	100	100	100	100	100	100
"b6739680d43240bda28702e234f753f4"	100	100	100	100	100	100	100
"ea1766db82fcf8f958873d94f702580e"	100	100	100	100	100	100	100
"f8f4080b9344e56ab8e4dd53e53d2e16"	100	100	100	100	100	100	100
"ad8e72caa7c5d9883f07f0a77b328a91"	100	100	100	100	100	100	100
"d033712eacb75acb41e948dee42bd668"	100	100	100	100	100	100	100
"186dc1077f40a60b50cb9f94adcf3512"	100	100	100	100	100	100	68
"4a58e6e3d6c06367d10186f6d44a5885"	100	100	100	100	100	100	100
"ab35b3d3179d6443068e6bbb257bbc60"	100	100	100	100	100	100	100
"6fe05c2ff2f0bb4d7307059b42bd86e1"	100	100	100	100	100	100	100
"5e667d5e67d76d1b0203bd435d835ecf"	100	100	100	100	100	100	100
"748fd7f75cd47ad6c313009f38ea31eb"	100	100	100	100	100	81	81
"c9255df47fe739e9837a11d7af3434cc"	100	100	100	100	100	100	100
"1a69e977c84acdfbf88060521acb7d4a"	100	100	100	100	100	93	93
"72d8e7cf5aa9b26c0814fbf2a0deb05b"	100	100	100	100	100	100	100
"d1705d65fa188bd9ce7cc4e177b93d16"	100	100	100	100	100	100	100
"5a0cfabffe42355d67ea85d35dff58a5"	100	100	100	100	100	100	100
"0fdf259be07fa73f4c4f67e63c33e3ae"	100	100	100	100	100	100	98
"9e00745f3ffd60aaedf0e00c60a028de"	100	100	100	100	100	53	53
"e90bcebce6e8bb45bb109ed5ce0b71f0"	100	100	100	100	100	100	100
"72677f9ecd52afb0c296a91856d19211"	100	100	100	100	100	100	100
"07442eab73a27dd2001df497cd36a29d"	100	100	100	100	100	100	100
"f63ceaa571d02b40ca085b5bb73ab031"	100	100	100	100	100	100	100
"f0e314e932f5a6da49328c7a1df7e43b"	100	100	100	100	100	100	95
"4174a6598ecd664855d516dc069a2e31"	100	100	100	100	100	100	100
"3e4681c9e88e5e9614a2a0185e66a1f8"	100	100	100	100	100	100	100
"62b93452bbc2ff7dd44efb14a8be9025"	100	100	100	100	100	100	100
"2118a497dec0138e5727ba302f96f050"	100	100	100	100	100	100	96
"f1ee19de8685c1d70c6116442d563178"	100	100	100	100	100	100	100
"9d6da9dbf757efa68c0b7623e12fba62"	100	100	100	100	100	100	100
"aa97c2152d1c886ef5f68ce0ef004ddc"	100	100	100	100	100	100	100
"246ae1a095c0c6667a899384ebc0fd7e"	100	100	100	100	100	100	100
"257b5e40abc23fd47a41a37403d802e1"	100	100	100	100	100	100	100
"e9424fb3bebd26baef317d05bba94952"	100	100	100	100	100	100	93
"0b97ca0eb2f9f7a7243fca2694314185"	100	100	100	100	100	100	100
"14d8e6bb29c695a76777ffd6103a5d47"	100	100	100	100	100	100	100
"462ac8bb2af1636f76df0ac05b3b698e"	100	100	100	100	100	100	100
"d7a1b443553f938b6db3f58b45945d0a"	100	100	100	100	100	100	100
"7d9fcf7ad32c267ed756f6bcdf8d2485"	100	100	100	100	100	100	100
"301e65fe2c768efe838cef4742fcf807"	100	100	100	100	100	100	94
"d4f92823278fdaa2eb00451a0a4aea25"	100	100	100	100	100	100	100
"dfabcc005c1649474d1e2bcaff501ab6"	100	100	100	100	100	100	100
"ee6067f615a693a33cf3d1b48b3908ec"	100	100	100	100	100	100	100
"2f79b06c54c0fe10f7e1e51445a7f48b"	100	100	100	100	100	100	100
"1ed5d2f0b27170029c94208ae247f2f8"	100	100	100	100	100	92	92
"7da482c9f8634acee21f1bc865d3b7cc"	100	100	100	100	100	100	100
"c315574072bd7113a70ab8b9712ed9bf"	100	100	100	100	100	100	100
"1126c8db6ced04913a6264aa7797cfca"	100	100	100	100	100	100	100
"fb983fabdeafa8026584dfa783a33430"	100	100	100	100	100	100	100
"ca1083fcb43c779e960ec6ee1aecec6b"	100	100	100	100	100	100	96
"8e99e78812e7bd2e1f32325726fa9e08"	100	100	100	100	100	100	100
"b0ad34a73bc91b34a62e21c6d6d6e7a7"	100	100	100	100	100	100	100
"1c3694d7bb142e2e60bbf148c192221a"	100	100	100	100	100	100	100
"659dc313b593c6792eab0604f7d734cc"	100	100	100	100	100	100	100
"9050a5e23192d7bcc6aa0b0ad698fa81"	100	100	100	100	100	100	100
"6c17215cbd17d83fda384fcdc203ca19"	100	100	100	100	100	100	100
"54c590449f46634449b1695a4aca4680"	100	100	100	100	100	100	100
"66a5b94a7250079ecfe6b9435e539ea7"	100	100	100	100	100	100	100
"a9df534ff9b25b88601a7c49b12108f1"	100	100	100	100	100	100	100
"44449e4e69ee118303e4758c6eea5808"	100	100	100	100	100	100	100
"101d5b901ddbd4d0aa66d31d406fae14"	100	100	100	100	100	100	100
"0afd19f563ae61a6f25a963e42d5145f"	100	100	100	100	100	100	100
"780e3acd2037aac89a7e5a5c3be2e482"	100	100	100	100	100	100	68
"a9c0a80e63016efd602d41e125ad2ea3"	100	100	100	100	100	100	100
"86475f8cddb17f3713f81bff08f625db"	100	100	100	100	96	96	95
"c6dd2875446cb9f533a5439152ee6a60"	100	100	100	100	100	100	100
"369b2f411a92180953574c9f31c62884"	100	100	100	100	100	89	88
"1af9895a9ceece1331ce508831fe52bd"	100	100	100	100	100	82	82
"5826be5f43d2784e5b4838f53e803fce"	100	100	100	100	100	100	100
"c53cd8dee3a0a4c2f1308423746cd86e"	100	100	100	100	100	100	100
"a940f351a5423c0b608edf176f154bf1"	100	100	100	100	100	75	75
"f4b6979f17b7f4bb5d24ca1996f7504e"	100	100	100	100	100	100	77
"4cd782a966543737d5cd7cf44acb5473"	100	100	100	100	100	100	98
"ed47abb58a1c86624add9ca680acd4aa"	100	100	100	100	100	100	100
"aff68f930ba4dcf9030d108efc249c42"	100	100	100	100	100	100	100
"8a697d0bbec0899253ba5b851971967e"	100	100	100	100	100	100	100
"c839c7b0e67928d485965a5d762762e4"	100	100	100	100	100	100	100
"4fb89184b5659643d78b07a58968a7ef"	100	100	100	100	100	100	82
"405e66c92585c8e31f6943633f6f0cd2"	100	100	100	100	100	100	100
"409e0ea79642bb87b5649ff9f1bac993"	100	100	100	100	100	100	100
"a6230df2b124680064831427d46aec04"	100	100	100	100	100	100	100
"bfb96e7c576266af21d27a0a0418d20f"	100	100	100	100	100	100	100
"c63ee59bd5da617de5dc541299887309"	100	100	100	100	100	100	100
"d25bbaabd57c5f53fdd26fff0b6d30be"	100	100	100	100	100	100	100
"c1c53c9bfd239eb88f7061d2ada1c490"	100	100	100	100	100	79	79
"4aafd28e0d06e8b75ba03a3b1225a696"	100	100	100	100	100	100	79
"c5e0075f7e066cc838ddf5df5f6426f4"	100	100	100	100	100	61	61
"ce7560d91300da7725b7225292f09972"	100	100	100	100	100	100	100
"acce8102ff4eed5ed4f5d073c40ec96f"	100	100	100	100	98	98	98
"2a20d21ea0ff3d483ad41aeab3b8ebc4"	100	100	100	100	100	100	96
"18194fc9799a7a4e7c4cad3168510c74"	100	100	100	100	100	100	100
"84da80efa037cd344825d4b8d30e1279"	100	100	100	100	100	100	97
"68c7edd69817886947b38091f3b73e67"	100	100	100	100	100	100	100
"7573aa1125c85308e220c38d63b8d096"	100	100	100	100	100	100	100
"f97ca537bf1119531ba0ca39cb606415"	100	100	100	100	100	100	100
"9de6175c42b35c8f40374a1e09eadf9c"	100	100	100	100	100	100	100
"81dd678440194b996c2c9c8bf3ec1a37"	100	100	100	100	100	100	100
"99321cb9072f2f9b8df0cd188ae2da5e"	100	100	100	100	100	100	100
"2a3490b99e30c091a14adf5fd389b917"	100	100	100	100	100	100	100
"624808aa211b9c0562096a0ecf93b831"	100	100	100	100	100	63	63
"ad6823280d8c21e91d5807f151cb1fd1"	100	100	100	100	100	100	100
