"#OTU ID"	"taxonomy"
"1ec3d3d18a1ad20d0e22a33268f6c239"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;elsdenii"
"02471ae5fd9a115f3b9d5c9f5afec8f0"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Unclassified"
"28199aafe02229566110e28804dad3b9"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio;Unclassified"
"e837040cdda0c682f4249d419c65d62b"	"Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;thermophilum"
"dd032311df6069126a5a7c946669a966"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Unclassified;Unclassified"
"871f00287a761f33b534e2e9b9e94606"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"5edae0ac66fc53f02714addd07dfb7c2"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;amylovorus"
"a5e6e6524de0636cf9c21d204f521718"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"a57f79078289077c9ec24c8c49b23029"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"1a64897e413b31703f83cf85ddbe5566"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio;Unclassified"
"0632ad9ddae64c8790b57564292ffc1f"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"4c6713995daaef464ad2e1b2b1b0c6a4"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"d6c765bba34716e45cbbdc2bb3c999d4"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Mogibacterium;Unclassified"
"2277389f40d556768074612f19082aee"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;Unclassified"
"978b88746c2935dbba05761f36eecca8"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"de75c197e24ccb6d2fd403b1f93e4c10"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Unclassified"
"1d5bb2653299f7725e30c9ec2620a442"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"76e13e8743ca6a8e2b89b0c7d93e92c5"	"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Unclassified"
"181e3366115642feb75d445a3e93166f"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Unclassified"
"8e8d2fbd21d11410ff1914dd66760489"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;hoa5-07d05 gut group;Unclassified"
"4d048079f4d46ce9c5210da5a9d197f2"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"b390fa250172fd909ee1587604feecf0"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;alactolyticus"
"d4443f3df68b66ba578971f85e02f2cb"	"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;anhuiense"
"41a563450c08ca2ec4445eaa96d372a2"	"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;succinatutens"
"0996096406847d15748fae647b497451"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Unclassified"
"5d0015575d140c141ebb6c86d11cb509"	"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium;Unclassified"
"998bbc4593198c68b133e36850005cb2"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"0fd1d33417af3687a6a57b346986edec"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
"a3d407748e5ef1e178abaf5a7ec6f022"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"ec246f5901121f77334b724bca9c7353"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;Unclassified"
