Taxa	Sample_113.filtered.fastq.gz	Sample_114.filtered.fastq.gz	Sample_115.filtered.fastq.gz	Sample_116.filtered.fastq.gz	Sample_126.filtered.fastq.gz	Sample_127.filtered.fastq.gz	Sample_131.filtered.fastq.gz	Sample_133.filtered.fastq.gz	Sample_135.filtered.fastq.gz	Sample_136.filtered.fastq.gz	Sample_140.filtered.fastq.gz	Sample_144.filtered.fastq.gz	Sample_147.filtered.fastq.gz	Sample_148.filtered.fastq.gz	Sample_152.filtered.fastq.gz	Sample_154.filtered.fastq.gz	Sample_157.filtered.fastq.gz	Sample_160.filtered.fastq.gz	Sample_161.filtered.fastq.gz	Sample_162.filtered.fastq.gz	Sample_163.filtered.fastq.gz	Sample_164.filtered.fastq.gz	Sample_172.filtered.fastq.gz	Sample_173.filtered.fastq.gz	Sample_177.filtered.fastq.gz	Sample_179.filtered.fastq.gz	Sample_181.filtered.fastq.gz	Sample_182.filtered.fastq.gz	Sample_186.filtered.fastq.gz	Sample_190.filtered.fastq.gz	Sample_193.filtered.fastq.gz	Sample_194.filtered.fastq.gz	Sample_196.filtered.fastq.gz	Sample_198.filtered.fastq.gz	Sample_201.filtered.fastq.gz	Sample_204.filtered.fastq.gz	Sample_3.filtered.fastq.gz	Sample_4.filtered.fastq.gz	Sample_7.filtered.fastq.gz	Sample_8.filtered.fastq.gz	Sample_control.filtered.fastq.gz	Sample_Kit_Control.filtered.fastq.gz
a7bbe4dae9efcfa32fbb4a51122fe30e	0	0	0	0	0	0	0	0	0	8	0	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	8	0	0	0	0	0	0	0	0	0	0
0099bc00aca86e7181e9de3e85066e15	0	0	0	0	0	0	0	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	0	0
1759cc0b27d60c14d2df1360ddf3cc4e	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	5	0	0	7	0	0	1	0	0	0
f02cd9e66d19e863c321fc8c45a04058	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62973abcc1f8991443d30989169b5cd2	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81cf133fbf6ebfc6f043256bc5472b37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3ff94456468ffc8aad01f39c69ac2f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a5baf27814d7d3a63c8e9cf6c2c02a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2898f4e8b2b7bee089d6a16c1dc0c4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e650817e0afe09d6ab6c5a5055a8fb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f5a8d99471a2394011d71ecd8fec492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a31237d80f98cc7eaf36475bdc0fe73e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0
a9f215e8784fc4e2fffaab0226f05c2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	0	0	0	0
47cd1984e3fb7d657d1158877092fa89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	0
8ac027f41da8a7fc1c49827edb0d6fed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0
ad795c1d091affd6f7396d9dfb49ab59	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
8edbb1d68f400ef0ad4d034b2eae4e46	0	4	11	5	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0e74d8516597f2ba529656c0d867e052	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0
79bf8d2d3642f2140a61f979876f889f	0	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99eb570502d14f962b8b4178e869d3cf	0	0	22	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
4636abd7055f832006149f0548d6c4e4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84381db5e5b72e26185a7072a94b7512	0	0	3	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0
df00a4070ac1f01048fe6e87d39ded4b	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	10	3	0	0	0	0	0	3	0	0	14	0	0	0
a6958bb0abfeb2c63436db34f8c0d155	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0b6b697426cab48d2f2b0ddb0aefdd77	0	0	0	13	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
dc878ee76f7ba94df43eb37093b34c83	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eda1a0475e1b08c37d7694e2399fe1f6	0	0	0	12	0	3	0	0	0	0	0	0	0	21	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
af2718efb33b166950e8ba743de0a1a2	0	0	0	31	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d876363c315c511df06143d8d61c1353	0	0	0	0	0	0	3	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30650e25610b1340313942a09927f204	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0
83975e56c7813de84cb44de80954d9ed	0	0	0	0	0	0	2	0	2	9	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	9	0	1	0	0	0
c4dec3920dd9a7dd4367fd0a4dce7e54	0	0	0	0	0	0	3	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
222f3eb46f52452d318f454ac67a6d8f	0	0	0	0	0	0	3	0	3	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
499bb1d5ba9d2fbc86f92369ec9b8df5	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d2e8f6bc96212d4de08f97cab732f70	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	3	0	0	0	0	0	0	2	0	0	0
eadbd06fee4f2a4474b2335e57275a4a	0	0	0	0	0	0	0	0	0	0	8	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0
98088115837cd505b65667ebfaaed688	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	7	0	0	0	6	0	0	0	0	0	0
dea1fc977113bdc6a40952b4b087a0ac	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	9	0	0	0	0	0	0
14188c3cfb9267347c06bf3db671cb9c	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a268d1cdf63d0bf566e8f22720ebf388	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b0e2a0532f2ea1d6bec42561631fb0d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
64de10b33776bec4444dc21baf01d32a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8858acc732448a6ef0d88c2c17ffcee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64fb6eae7645cf029cfc211ec75f887e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
225aaf02b80e9d93ea076acca601ba73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
1df10f76f1a5ccd1eca26b1eafc68551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0
3616eaedd0a5d9029e8ab82f000854af	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ca42fdc9bb870ee11aa9ba99c5246e5	2	0	0	0	0	0	0	6	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	7	0	0
461858471a50960b5ebd58374148ecec	3	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
64070eeca6e68e5ce40da3448ae33787	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5224245d06f434a7b82fd16e80ed002	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29cd896fff0a1c128e8752cae239493a	0	11	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa7208b93e410cb067ba83522497a3eb	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ba76fc369c91120c271b3efb4fbf3ec	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a518d3ed39b0122af67d3b6718d443b6	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
96ad819b373aa6083e48e62414c443ec	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9737969dd41a599b51e3dd70f8ba15ee	0	0	1	0	0	0	0	3	0	8	0	0	6	0	0	0	0	0	0	3	0	0	0	3	0	5	0	0	0	0	2	1	0	0	0	0	5	0	4	0	0	0
5d4be440f3a9921e7fee9333f47d22e3	0	0	8	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	4	0	0	0	0
9666959da2a902752f39bd09ae501aeb	0	0	21	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df7f849d14760a8188a72dfc8d0a4d88	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11	0	1	0	8	4	6	0	0	0	0	0	0	0	0	0
bb9380f7f88e9c6589b0b3ddd799e7c2	0	0	0	5	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
7f5b544ecc242ee9a2bba4a78dba0b47	0	0	0	9	0	0	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	5	0	0	0	0	0
86312093dfa48316811d6402e8dd86b3	0	0	0	9	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e064969c00e8219ee7479bc5abea2d5	0	0	0	0	0	14	0	0	2	0	0	17	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
9ce793f23c4260fda8db416ee3f3acdc	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5888278df140388a2dd3903c78ee984	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e28ca7b8818ff7d51f2f77404d59226c	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	4	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0
9dd887d64cd9d2f864a9e5dbde138511	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	12	4	0	0	0	0	0	6	0	0	0	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0
1a671e93809e6c68b7f1ec75a790e39b	0	0	0	0	0	0	0	0	11	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0
dbd8574fe2bf7f3e5945a6ec464d48df	0	0	0	0	0	0	0	0	0	12	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
934a1ab2157e8e4987829a4dfe729bff	0	0	0	0	0	0	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0
ef2c59e8eae4349d2eba09d66a1b29ba	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
fe0774f3b4a7ad619ff4af838d22e90d	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e9c1f347f6fc27ec910a878040d5b08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0
8084a563455d3a95a665f22adca1299a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07f0970291c7df06fe35b5cf627bce1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204360a1376576d5df51425f5bfdadb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	0	0	0	0
c789a369dd8e5c94581ab0ff09f2fad3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c3731f14a1e8096921719469fd62af7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0
0a972aa8c72623065406ca8ab6aee0bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0
f21ef7fb41d8c86ea8f2c16885aeec33	21	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b233a9a865115177df0ce80ab5f2b905	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bdac48312e962f8c56a2b9469968078e	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0
21c25e8b5cc5ff3473db766689cc6bfe	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
e9ca2f20877d96e4aa1b752ac38edc6b	0	5	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
96cffb7480066bad4406da253fdba143	0	13	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90abbf8d43650410ff0f95a1615b7631	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
8ce40c866f7f2035058f5aa07972e246	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
039a4bd0da1daa7c64ea6a583c72b373	0	1	5	4	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0
90ec6be0e43f4e896f3f93553001b4a0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
f7763f0b1e9d0a3695f3432c5a3be54b	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
759945b43b22775e345860a76373ce06	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31e9cd23799c3183727afae2bab23e22	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0206d189d9b1bcc1c0b75fbd350ba959	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7971bc313262f9607b9718ac74cbd580	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712566720087cd6189cdf825f814a3e8	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	4	0	0
2394fd1640162fed04c51a53fa2002a8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
8a08e199aa5c40a704cef276aee2bfbb	0	0	0	5	0	0	2	0	0	6	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0
e94732149f968f47f24659468e2b4125	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	3	3	0	0	0	0	0
bd9033624e17beafd56692782d3ba01e	0	0	0	0	0	3	0	0	0	0	0	4	2	14	0	0	7	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0
0c72d5d9ae04b0bf443cf953c5f8b0b6	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a505918f513178779d9da73d26761ecd	0	0	0	0	0	0	7	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
9d4f9aa14d1134f2217e88207bc96a70	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
0ebdf925135bd8a081feb471c9b56210	0	0	0	0	0	0	0	13	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8c492c06bfac89ed1c436cb9a9621ce	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1705c5d4dc015dccdbf877ea93f9046e	0	0	0	0	0	0	0	3	0	7	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	2	0	0
1eed40909f26f9c227b060ac7531c736	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dce82919a2a18e94dea8ea88f9b75c86	0	0	0	0	0	0	0	0	0	14	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	3	0	0	0
b645333c39c3bb1cd6183612252ac01a	0	0	0	0	0	0	0	0	0	3	0	0	0	16	9	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0
1e59db4f375b1ef891a1e37b60c94d24	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0
f8b5c918776eff6e16a9dddc83483873	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244f5d4638b1270d0a646e2e8942b911	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
6ee6a32423487c518fa598651705a227	0	0	0	0	0	0	0	0	0	0	0	4	2	19	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
f087eeef4030f45e5579d939405fea8d	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f9218d66cf1ceb49cbcf81e8a9f98ae	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34c38a23a0c4bb63a39b53ce83aa9526	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59b52250b357df3565455b0241e2f55a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c25cb7ab4edb1afbbd6f29563d3a070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
428faf4f5507c7ea67bb3e5b3b3e143d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
9128929f1132580e59759e8414dacf9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	0	0
a552362c435ee3ee3b6704e7de7647e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	0	1	0	0	0	2	3	0	5	4	0	0	0	0	0
fc76d33ed6301b0a7df171217b252618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
b6f7dfcb5dab31a5fc21beb98a568ff3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0
71e419e955efcd73f8ec2005f8d6c405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
0f76747a39c5ea78ea473e80bae5796a	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
